,Request id,Pickup point,Status,Request timestamp,Hour,Day,Time Slot
352,1835,Airport,Trip Completed,2016-07-12 09:35:00,9,Tuesday,Morning
353,2110,Airport,Trip Completed,2016-07-12 16:19:00,16,Tuesday,Evening
354,2759,Airport,Trip Completed,2016-07-13 03:50:03,3,Wednesday,Early Morning
355,3010,Airport,Trip Completed,2016-07-13 07:26:03,7,Wednesday,Morning
356,3403,City,Trip Completed,2016-07-13 15:16:52,15,Wednesday,Evening
357,3856,Airport,Trip Completed,2016-07-13 21:34:21,21,Wednesday,Late Night
358,4472,City,Trip Completed,2016-07-14 08:39:44,8,Thursday,Morning
359,5199,City,Trip Completed,2016-07-14 20:50:52,20,Thursday,Night
360,5612,City,Trip Completed,2016-07-15 06:15:54,6,Friday,Morning
361,6614,Airport,Trip Completed,2016-07-15 21:40:39,21,Friday,Late Night
362,191,Airport,Trip Completed,2016-07-11 05:55:00,5,Monday,Early Morning
363,333,City,Trip Completed,2016-07-11 07:43:00,7,Monday,Morning
364,488,Airport,Trip Completed,2016-07-11 09:35:00,9,Monday,Morning
365,1780,City,Trip Completed,2016-07-12 08:58:00,8,Tuesday,Morning
366,2235,Airport,Trip Completed,2016-07-12 18:12:00,18,Tuesday,Night
367,2516,City,Trip Completed,2016-07-12 21:05:00,21,Tuesday,Late Night
368,4209,City,Trip Completed,2016-07-14 05:37:01,5,Thursday,Early Morning
369,4726,City,Trip Completed,2016-07-14 13:52:52,13,Thursday,Aftrnoon
370,5088,Airport,Trip Completed,2016-07-14 19:52:54,19,Thursday,Night
371,5352,Airport,Trip Completed,2016-07-14 23:01:45,23,Thursday,Late Night
372,6024,Airport,Trip Completed,2016-07-15 12:43:09,12,Friday,Aftrnoon
373,6196,Airport,Trip Completed,2016-07-15 17:19:56,17,Friday,Evening
374,6297,City,Trip Completed,2016-07-15 18:21:09,18,Friday,Night
375,125,City,Trip Completed,2016-07-11 05:12:00,5,Monday,Early Morning
376,1611,City,Trip Completed,2016-07-12 06:49:00,6,Tuesday,Morning
377,1814,City,Trip Completed,2016-07-12 09:19:00,9,Tuesday,Morning
378,3088,City,Trip Completed,2016-07-13 08:12:39,8,Wednesday,Morning
379,3384,Airport,Trip Completed,2016-07-13 14:40:53,14,Wednesday,Aftrnoon
380,4218,Airport,Trip Completed,2016-07-14 05:38:17,5,Thursday,Early Morning
381,5757,City,Trip Completed,2016-07-15 08:12:21,8,Friday,Morning
382,5958,Airport,Trip Completed,2016-07-15 10:48:38,10,Friday,Morning
383,6314,City,Trip Completed,2016-07-15 18:31:06,18,Friday,Night
384,249,City,Trip Completed,2016-07-11 06:31:00,6,Monday,Morning
385,728,City,Trip Completed,2016-07-11 15:05:00,15,Monday,Evening
386,3042,City,Trip Completed,2016-07-13 07:38:51,7,Wednesday,Morning
387,3620,City,Trip Completed,2016-07-13 18:54:52,18,Wednesday,Night
388,4276,City,Trip Completed,2016-07-14 06:22:04,6,Thursday,Morning
389,4735,City,Trip Completed,2016-07-14 14:43:10,14,Thursday,Aftrnoon
390,1353,Airport,Trip Completed,2016-07-11 23:51:00,23,Monday,Late Night
391,1568,City,Trip Completed,2016-07-12 06:18:00,6,Tuesday,Morning
392,2465,City,Trip Completed,2016-07-12 20:38:00,20,Tuesday,Night
393,3688,City,Trip Completed,2016-07-13 19:39:52,19,Wednesday,Night
394,4727,City,Trip Completed,2016-07-14 14:06:18,14,Thursday,Aftrnoon
395,5348,City,Trip Completed,2016-07-14 22:50:55,22,Thursday,Late Night
396,6537,Airport,Trip Completed,2016-07-15 20:52:18,20,Friday,Night
397,1941,Airport,Trip Completed,2016-07-12 11:29:00,11,Tuesday,Morning
398,3766,Airport,Trip Completed,2016-07-13 20:33:01,20,Wednesday,Night
399,4243,Airport,Trip Completed,2016-07-14 06:02:47,6,Thursday,Morning
400,4717,Airport,Trip Completed,2016-07-14 13:42:45,13,Thursday,Aftrnoon
401,5682,City,Trip Completed,2016-07-15 07:16:19,7,Friday,Morning
402,6343,City,Trip Completed,2016-07-15 18:44:07,18,Friday,Night
403,6726,Airport,Trip Completed,2016-07-15 23:22:28,23,Friday,Late Night
404,238,City,Trip Completed,2016-07-11 06:27:00,6,Monday,Morning
405,2624,City,Trip Completed,2016-07-12 22:16:00,22,Tuesday,Late Night
406,2787,City,Trip Completed,2016-07-13 04:54:46,4,Wednesday,Early Morning
407,3992,City,Trip Completed,2016-07-13 23:24:52,23,Wednesday,Late Night
408,4974,City,Trip Completed,2016-07-14 18:44:58,18,Thursday,Night
409,5478,Airport,Trip Completed,2016-07-15 04:43:40,4,Friday,Early Morning
410,5641,City,Trip Completed,2016-07-15 06:46:40,6,Friday,Morning
411,128,City,Trip Completed,2016-07-11 05:12:00,5,Monday,Early Morning
412,627,City,Trip Completed,2016-07-11 12:12:00,12,Monday,Aftrnoon
413,1766,Airport,Trip Completed,2016-07-12 08:45:00,8,Tuesday,Morning
414,2089,City,Trip Completed,2016-07-12 15:49:00,15,Tuesday,Evening
415,3565,City,Trip Completed,2016-07-13 18:13:10,18,Wednesday,Night
416,3954,Airport,Trip Completed,2016-07-13 22:43:45,22,Wednesday,Late Night
417,4204,City,Trip Completed,2016-07-14 05:36:10,5,Thursday,Early Morning
418,4651,City,Trip Completed,2016-07-14 11:54:26,11,Thursday,Morning
419,5814,City,Trip Completed,2016-07-15 08:43:57,8,Friday,Morning
420,6062,City,Trip Completed,2016-07-15 13:48:40,13,Friday,Aftrnoon
421,118,Airport,Trip Completed,2016-07-11 05:11:00,5,Monday,Early Morning
422,339,Airport,Trip Completed,2016-07-11 07:49:00,7,Monday,Morning
423,766,City,Trip Completed,2016-07-11 16:23:00,16,Monday,Evening
424,1133,Airport,Trip Completed,2016-07-11 20:27:00,20,Monday,Night
425,2458,City,Trip Completed,2016-07-12 20:33:00,20,Tuesday,Night
426,3060,Airport,Trip Completed,2016-07-13 07:56:53,7,Wednesday,Morning
427,3653,City,Trip Completed,2016-07-13 19:18:27,19,Wednesday,Night
428,4321,City,Trip Completed,2016-07-14 06:56:17,6,Thursday,Morning
429,5672,Airport,Trip Completed,2016-07-15 07:07:07,7,Friday,Morning
430,1698,City,Trip Completed,2016-07-12 07:56:00,7,Tuesday,Morning
431,2098,City,Trip Completed,2016-07-12 16:12:00,16,Tuesday,Evening
432,2733,City,Trip Completed,2016-07-13 02:37:50,2,Wednesday,Early Morning
433,2917,Airport,Trip Completed,2016-07-13 06:21:57,6,Wednesday,Morning
434,3151,Airport,Trip Completed,2016-07-13 09:00:37,9,Wednesday,Morning
435,3358,City,Trip Completed,2016-07-13 13:30:22,13,Wednesday,Aftrnoon
436,5435,City,Trip Completed,2016-07-15 02:52:10,2,Friday,Early Morning
437,5717,Airport,Trip Completed,2016-07-15 07:41:01,7,Friday,Morning
438,635,Airport,Trip Completed,2016-07-11 12:25:00,12,Monday,Aftrnoon
439,1275,Airport,Trip Completed,2016-07-11 22:05:00,22,Monday,Late Night
440,1562,Airport,Trip Completed,2016-07-12 06:16:00,6,Tuesday,Morning
441,2908,Airport,Trip Completed,2016-07-13 06:14:46,6,Wednesday,Morning
442,3414,City,Trip Completed,2016-07-13 15:28:23,15,Wednesday,Evening
443,3638,Airport,Trip Completed,2016-07-13 19:09:50,19,Wednesday,Night
444,5132,Airport,Trip Completed,2016-07-14 20:11:42,20,Thursday,Night
445,5422,City,Trip Completed,2016-07-15 02:09:09,2,Friday,Early Morning
446,5724,City,Trip Completed,2016-07-15 07:40:09,7,Friday,Morning
447,6026,Airport,Trip Completed,2016-07-15 12:50:41,12,Friday,Aftrnoon
448,6416,City,Trip Completed,2016-07-15 19:42:15,19,Friday,Night
449,995,Airport,Trip Completed,2016-07-11 19:11:00,19,Monday,Night
450,1771,City,Trip Completed,2016-07-12 08:56:00,8,Tuesday,Morning
451,2729,Airport,Trip Completed,2016-07-13 02:36:56,2,Wednesday,Early Morning
452,3416,City,Trip Completed,2016-07-13 15:31:59,15,Wednesday,Evening
453,4286,City,Trip Completed,2016-07-14 06:35:07,6,Thursday,Morning
454,5012,Airport,Trip Completed,2016-07-14 18:59:54,18,Thursday,Night
455,6761,Airport,Trip Completed,2016-07-15 00:05:00,0,Friday,Early Morning
456,5638,City,Trip Completed,2016-07-15 06:40:51,6,Friday,Morning
457,6191,Airport,Trip Completed,2016-07-15 17:17:50,17,Friday,Evening
458,443,City,Trip Completed,2016-07-11 09:05:00,9,Monday,Morning
459,1299,City,Trip Completed,2016-07-11 22:22:00,22,Monday,Late Night
460,1637,Airport,Trip Completed,2016-07-12 07:09:00,7,Tuesday,Morning
461,2099,Airport,Trip Completed,2016-07-12 16:03:00,16,Tuesday,Evening
462,2349,Airport,Trip Completed,2016-07-12 19:22:00,19,Tuesday,Night
463,3081,City,Trip Completed,2016-07-13 08:10:39,8,Wednesday,Morning
464,3555,Airport,Trip Completed,2016-07-13 18:08:02,18,Wednesday,Night
465,3798,City,Trip Completed,2016-07-13 20:55:06,20,Wednesday,Night
466,3982,Airport,Trip Completed,2016-07-13 23:16:52,23,Wednesday,Late Night
467,4082,Airport,Trip Completed,2016-07-14 02:37:56,2,Thursday,Early Morning
468,4672,City,Trip Completed,2016-07-14 12:36:18,12,Thursday,Aftrnoon
469,4937,City,Trip Completed,2016-07-14 18:22:21,18,Thursday,Night
470,5594,Airport,Trip Completed,2016-07-15 06:05:47,6,Friday,Morning
471,540,City,Trip Completed,2016-07-11 09:56:00,9,Monday,Morning
472,1533,City,Trip Completed,2016-07-12 05:56:00,5,Tuesday,Early Morning
473,2359,City,Trip Completed,2016-07-12 19:31:00,19,Tuesday,Night
474,2603,City,Trip Completed,2016-07-12 22:00:00,22,Tuesday,Late Night
475,2965,Airport,Trip Completed,2016-07-13 06:56:35,6,Wednesday,Morning
476,4002,City,Trip Completed,2016-07-13 23:39:25,23,Wednesday,Late Night
477,4364,Airport,Trip Completed,2016-07-14 07:26:46,7,Thursday,Morning
478,4614,Airport,Trip Completed,2016-07-14 10:51:16,10,Thursday,Morning
479,5235,Airport,Trip Completed,2016-07-14 21:08:55,21,Thursday,Late Night
480,5979,Airport,Trip Completed,2016-07-15 11:35:28,11,Friday,Morning
481,6145,Airport,Trip Completed,2016-07-15 16:08:41,16,Friday,Evening
482,6363,Airport,Trip Completed,2016-07-15 19:07:09,19,Friday,Night
483,2481,City,Trip Completed,2016-07-12 20:40:00,20,Tuesday,Night
484,3328,Airport,Trip Completed,2016-07-13 12:28:51,12,Wednesday,Aftrnoon
485,3908,Airport,Trip Completed,2016-07-13 22:07:15,22,Wednesday,Late Night
486,4416,City,Trip Completed,2016-07-14 08:12:46,8,Thursday,Morning
487,4966,Airport,Trip Completed,2016-07-14 18:35:40,18,Thursday,Night
488,5243,City,Trip Completed,2016-07-14 21:12:10,21,Thursday,Late Night
489,5697,City,Trip Completed,2016-07-15 07:32:38,7,Friday,Morning
490,5864,Airport,Trip Completed,2016-07-15 09:22:59,9,Friday,Morning
491,6530,Airport,Trip Completed,2016-07-15 20:51:59,20,Friday,Night
492,686,City,Trip Completed,2016-07-11 13:44:00,13,Monday,Aftrnoon
493,777,Airport,Trip Completed,2016-07-11 16:41:00,16,Monday,Evening
494,1455,Airport,Trip Completed,2016-07-12 04:56:00,4,Tuesday,Early Morning
495,1906,Airport,Trip Completed,2016-07-12 10:38:00,10,Tuesday,Morning
496,2432,Airport,Trip Completed,2016-07-12 20:15:00,20,Tuesday,Night
497,2977,Airport,Trip Completed,2016-07-13 06:52:35,6,Wednesday,Morning
498,3964,City,Trip Completed,2016-07-13 22:53:20,22,Wednesday,Late Night
499,4182,Airport,Trip Completed,2016-07-14 05:24:02,5,Thursday,Early Morning
500,4679,City,Trip Completed,2016-07-14 12:44:59,12,Thursday,Aftrnoon
501,4997,City,Trip Completed,2016-07-14 18:57:20,18,Thursday,Night
502,5600,City,Trip Completed,2016-07-15 06:09:20,6,Friday,Morning
503,5910,Airport,Trip Completed,2016-07-15 10:00:43,10,Friday,Morning
504,6597,Airport,Trip Completed,2016-07-15 21:35:04,21,Friday,Late Night
505,64,City,Trip Completed,2016-07-11 04:16:00,4,Monday,Early Morning
506,687,Airport,Trip Completed,2016-07-11 13:41:00,13,Monday,Aftrnoon
507,1625,City,Trip Completed,2016-07-12 07:01:00,7,Tuesday,Morning
508,1958,Airport,Trip Completed,2016-07-12 11:41:00,11,Tuesday,Morning
509,2160,Airport,Trip Completed,2016-07-12 17:32:00,17,Tuesday,Evening
510,2517,Airport,Trip Completed,2016-07-12 21:04:00,21,Tuesday,Late Night
511,2894,City,Trip Completed,2016-07-13 06:01:37,6,Wednesday,Morning
512,3739,Airport,Trip Completed,2016-07-13 20:21:38,20,Wednesday,Night
513,4737,City,Trip Completed,2016-07-14 14:37:56,14,Thursday,Aftrnoon
514,5064,Airport,Trip Completed,2016-07-14 19:28:03,19,Thursday,Night
515,313,City,Trip Completed,2016-07-11 07:26:00,7,Monday,Morning
516,2107,City,Trip Completed,2016-07-12 16:18:00,16,Tuesday,Evening
517,2819,City,Trip Completed,2016-07-13 05:12:03,5,Wednesday,Early Morning
518,2932,Airport,Trip Completed,2016-07-13 06:28:49,6,Wednesday,Morning
519,3593,City,Trip Completed,2016-07-13 18:34:17,18,Wednesday,Night
520,4760,City,Trip Completed,2016-07-14 15:19:28,15,Thursday,Evening
521,6681,Airport,Trip Completed,2016-07-15 22:32:05,22,Friday,Late Night
522,234,City,Trip Completed,2016-07-11 06:27:00,6,Monday,Morning
523,425,Airport,Trip Completed,2016-07-11 08:48:00,8,Monday,Morning
524,1528,City,Trip Completed,2016-07-12 05:58:00,5,Tuesday,Early Morning
525,1671,Airport,Trip Completed,2016-07-12 07:41:00,7,Tuesday,Morning
526,2223,City,Trip Completed,2016-07-12 18:07:00,18,Tuesday,Night
527,3268,Airport,Trip Completed,2016-07-13 10:27:35,10,Wednesday,Morning
528,3530,Airport,Trip Completed,2016-07-13 17:53:27,17,Wednesday,Evening
529,4765,Airport,Trip Completed,2016-07-14 15:36:30,15,Thursday,Evening
530,531,City,Trip Completed,2016-07-11 10:01:00,10,Monday,Morning
531,1721,City,Trip Completed,2016-07-12 08:10:00,8,Tuesday,Morning
532,2665,Airport,Trip Completed,2016-07-12 23:30:00,23,Tuesday,Late Night
533,2951,City,Trip Completed,2016-07-13 06:40:10,6,Wednesday,Morning
534,3786,Airport,Trip Completed,2016-07-13 20:47:32,20,Wednesday,Night
535,4049,City,Trip Completed,2016-07-14 01:03:12,1,Thursday,Early Morning
536,4079,Airport,Trip Completed,2016-07-14 02:31:51,2,Thursday,Early Morning
537,4233,Airport,Trip Completed,2016-07-14 05:51:41,5,Thursday,Early Morning
538,4884,Airport,Trip Completed,2016-07-14 17:53:38,17,Thursday,Evening
539,6350,City,Trip Completed,2016-07-15 18:57:26,18,Friday,Night
540,1914,Airport,Trip Completed,2016-07-12 10:42:00,10,Tuesday,Morning
541,3205,City,Trip Completed,2016-07-13 09:38:10,9,Wednesday,Morning
542,3448,City,Trip Completed,2016-07-13 16:40:59,16,Wednesday,Evening
543,4628,City,Trip Completed,2016-07-14 11:13:24,11,Thursday,Morning
544,5418,City,Trip Completed,2016-07-15 02:03:39,2,Friday,Early Morning
545,5654,City,Trip Completed,2016-07-15 06:56:12,6,Friday,Morning
546,614,City,Trip Completed,2016-07-11 11:49:00,11,Monday,Morning
547,1340,City,Trip Completed,2016-07-11 23:22:00,23,Monday,Late Night
548,1576,City,Trip Completed,2016-07-12 06:27:00,6,Tuesday,Morning
549,1974,Airport,Trip Completed,2016-07-12 12:19:00,12,Tuesday,Aftrnoon
550,2597,City,Trip Completed,2016-07-12 21:52:00,21,Tuesday,Late Night
551,4690,City,Trip Completed,2016-07-14 13:04:08,13,Thursday,Aftrnoon
552,6267,Airport,Trip Completed,2016-07-15 18:10:03,18,Friday,Night
553,660,Airport,Trip Completed,2016-07-11 12:55:00,12,Monday,Aftrnoon
554,943,Airport,Trip Completed,2016-07-11 18:34:00,18,Monday,Night
555,1445,Airport,Trip Completed,2016-07-12 04:45:00,4,Tuesday,Early Morning
556,3070,City,Trip Completed,2016-07-13 07:53:05,7,Wednesday,Morning
557,3440,City,Trip Completed,2016-07-13 16:26:57,16,Wednesday,Evening
558,4503,City,Trip Completed,2016-07-14 09:05:45,9,Thursday,Morning
559,4771,Airport,Trip Completed,2016-07-14 15:57:43,15,Thursday,Evening
560,4797,City,Trip Completed,2016-07-14 16:55:26,16,Thursday,Evening
561,4898,Airport,Trip Completed,2016-07-14 18:02:53,18,Thursday,Night
562,172,Airport,Trip Completed,2016-07-11 05:41:00,5,Monday,Early Morning
563,518,City,Trip Completed,2016-07-11 09:46:00,9,Monday,Morning
564,843,Airport,Trip Completed,2016-07-11 17:38:00,17,Monday,Evening
565,1070,City,Trip Completed,2016-07-11 19:58:00,19,Monday,Night
566,2078,Airport,Trip Completed,2016-07-12 15:36:00,15,Tuesday,Evening
567,5382,City,Trip Completed,2016-07-14 00:08:01,0,Thursday,Early Morning
568,4119,City,Trip Completed,2016-07-14 04:22:12,4,Thursday,Early Morning
569,4623,City,Trip Completed,2016-07-14 11:00:10,11,Thursday,Morning
570,620,City,Trip Completed,2016-07-11 12:04:00,12,Monday,Aftrnoon
571,1286,Airport,Trip Completed,2016-07-11 22:18:00,22,Monday,Late Night
572,2482,City,Trip Completed,2016-07-12 20:45:00,20,Tuesday,Night
573,3672,Airport,Trip Completed,2016-07-13 19:28:50,19,Wednesday,Night
574,3959,City,Trip Completed,2016-07-13 22:51:04,22,Wednesday,Late Night
575,4659,City,Trip Completed,2016-07-14 12:10:38,12,Thursday,Aftrnoon
576,5060,Airport,Trip Completed,2016-07-14 19:26:16,19,Thursday,Night
577,5942,City,Trip Completed,2016-07-15 10:29:33,10,Friday,Morning
578,1349,Airport,Trip Completed,2016-07-11 23:41:00,23,Monday,Late Night
579,2192,Airport,Trip Completed,2016-07-12 17:44:00,17,Tuesday,Evening
580,2323,City,Trip Completed,2016-07-12 19:06:00,19,Tuesday,Night
581,2717,City,Trip Completed,2016-07-13 02:00:13,2,Wednesday,Early Morning
582,3338,Airport,Trip Completed,2016-07-13 12:36:47,12,Wednesday,Aftrnoon
583,4475,City,Trip Completed,2016-07-14 08:44:24,8,Thursday,Morning
584,4786,City,Trip Completed,2016-07-14 16:40:36,16,Thursday,Evening
585,5017,City,Trip Completed,2016-07-14 19:09:05,19,Thursday,Night
586,5580,City,Trip Completed,2016-07-15 05:51:48,5,Friday,Early Morning
587,6066,Airport,Trip Completed,2016-07-15 13:54:34,13,Friday,Aftrnoon
588,418,City,Trip Completed,2016-07-11 08:42:00,8,Monday,Morning
589,608,Airport,Trip Completed,2016-07-11 11:57:00,11,Monday,Morning
590,1842,City,Trip Completed,2016-07-12 09:40:00,9,Tuesday,Morning
591,4004,City,Trip Completed,2016-07-13 23:40:41,23,Wednesday,Late Night
592,5791,City,Trip Completed,2016-07-15 08:35:12,8,Friday,Morning
593,6548,Airport,Trip Completed,2016-07-15 20:56:32,20,Friday,Night
594,121,Airport,Trip Completed,2016-07-11 05:13:00,5,Monday,Early Morning
595,571,Airport,Trip Completed,2016-07-11 10:44:00,10,Monday,Morning
596,2444,Airport,Trip Completed,2016-07-12 20:23:00,20,Tuesday,Night
597,2815,City,Trip Completed,2016-07-13 05:13:32,5,Wednesday,Early Morning
598,3510,Airport,Trip Completed,2016-07-13 17:42:32,17,Wednesday,Evening
599,5013,City,Trip Completed,2016-07-14 19:01:56,19,Thursday,Night
600,5457,City,Trip Completed,2016-07-15 03:56:41,3,Friday,Early Morning
601,5940,City,Trip Completed,2016-07-15 10:18:26,10,Friday,Morning
602,6197,City,Trip Completed,2016-07-15 17:24:24,17,Friday,Evening
603,6660,Airport,Trip Completed,2016-07-15 22:15:00,22,Friday,Late Night
604,584,Airport,Trip Completed,2016-07-11 11:14:00,11,Monday,Morning
605,1741,Airport,Trip Completed,2016-07-12 08:32:00,8,Tuesday,Morning
606,2031,City,Trip Completed,2016-07-12 14:17:00,14,Tuesday,Aftrnoon
607,3158,Airport,Trip Completed,2016-07-13 09:07:00,9,Wednesday,Morning
608,3955,Airport,Trip Completed,2016-07-13 22:56:09,22,Wednesday,Late Night
609,4384,City,Trip Completed,2016-07-14 07:49:20,7,Thursday,Morning
610,5224,City,Trip Completed,2016-07-14 21:07:44,21,Thursday,Late Night
611,5394,Airport,Trip Completed,2016-07-15 00:47:57,0,Friday,Early Morning
612,5511,Airport,Trip Completed,2016-07-15 05:10:13,5,Friday,Early Morning
613,744,City,Trip Completed,2016-07-11 15:41:00,15,Monday,Evening
614,1634,Airport,Trip Completed,2016-07-12 07:13:00,7,Tuesday,Morning
615,1911,Airport,Trip Completed,2016-07-12 10:43:00,10,Tuesday,Morning
616,2608,Airport,Trip Completed,2016-07-12 21:59:00,21,Tuesday,Late Night
617,3456,Airport,Trip Completed,2016-07-13 16:59:22,16,Wednesday,Evening
618,3561,City,Trip Completed,2016-07-13 18:14:34,18,Wednesday,Night
619,5216,Airport,Trip Completed,2016-07-14 20:56:47,20,Thursday,Night
620,5573,City,Trip Completed,2016-07-15 05:48:54,5,Friday,Early Morning
621,5952,Airport,Trip Completed,2016-07-15 10:42:35,10,Friday,Morning
622,6093,Airport,Trip Completed,2016-07-15 14:34:33,14,Friday,Aftrnoon
623,6749,Airport,Trip Completed,2016-07-15 23:48:42,23,Friday,Late Night
624,250,Airport,Trip Completed,2016-07-11 06:29:00,6,Monday,Morning
625,781,City,Trip Completed,2016-07-11 16:40:00,16,Monday,Evening
626,1681,Airport,Trip Completed,2016-07-12 07:53:00,7,Tuesday,Morning
627,3924,Airport,Trip Completed,2016-07-13 22:21:56,22,Wednesday,Late Night
628,5271,City,Trip Completed,2016-07-14 21:33:30,21,Thursday,Late Night
629,5899,Airport,Trip Completed,2016-07-15 09:55:05,9,Friday,Morning
630,6273,City,Trip Completed,2016-07-15 18:09:45,18,Friday,Night
631,630,Airport,Trip Completed,2016-07-11 12:16:00,12,Monday,Aftrnoon
632,679,City,Trip Completed,2016-07-11 13:22:00,13,Monday,Aftrnoon
